Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Nepal
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Nepal
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Nepal
870590 - Other,,3.70,3.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,9.88,9.88,4,,,,Nepal
870710 - For the vehicles of heading No. 87.03,,4.50,4.50,2,,,,Nepal
870790 - Other,,4.50,4.50,2,,,,Nepal
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Nepal
870821 - - Safety seat belts,,3.75,3.75,2,,,,Nepal
870829 - - Other,,3.75,3.75,2,,,,Nepal
870831 - - Mounted brake linings,,4.00,4.00,3,,,,Nepal
870839 - - Other,,3.75,3.75,2,,,,Nepal
870840 - Gear boxes,,3.75,3.75,2,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Nepal
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Nepal
870880 - Suspension shock-absorbers,,3.75,3.75,2,,,,Nepal
870891 - - Radiators,,3.75,3.75,2,,,,Nepal
870892 - - Silencers and exhaust pipes,,3.75,3.75,2,,,,Nepal
870893 - - Clutches and parts thereof,,3.75,3.75,2,,,,Nepal
"870894 - - Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Nepal
870899 - - Other,,3.50,3.50,6,,,,Nepal
870911 - - Electrical,,3.00,3.00,2,,,,Nepal
870919 - - Other,,3.00,3.00,2,,,,Nepal
870990 - Parts,,3.50,3.50,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,1.70,1.70,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871190 - Other,,6.00,6.00,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,15.00,15.00,3,,,,Nepal
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Nepal
871390 - Other,,0.00,0.00,1,,,,Nepal
871411 - - Saddles,,3.70,3.70,1,,,,Nepal
871419 - - Other,,3.70,3.70,1,,,,Nepal
871420 - Of invalid carriages,,0.00,0.00,1,,,,Nepal
"871491 - - Frames and forks, and parts thereof",,4.70,4.70,3,,,,Nepal
871492 - - Wheel rims and spokes,,4.70,4.70,2,,,,Nepal
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Nepal
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Nepal
871495 - - Saddles,,4.70,4.70,1,,,,Nepal
"871496 - - Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Nepal
871499 - - Other,,4.70,4.70,4,,,,Nepal
871500 Baby carriages and parts thereof,,2.70,2.70,2,,,,Nepal
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Nepal
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Nepal
871631 - - Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Nepal
871639 - - Other,,2.70,2.70,5,,,,Nepal
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Nepal
871680 - Other vehicles,,1.70,1.70,1,,,,Nepal
871690 - Parts,,1.70,1.70,4,,,,Nepal
,2000,"39,837",6.39,6.39,179,,,,Nepal
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Nepal
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Nepal
870130 - Track-laying tractors,,0.00,0.00,2,,,,Nepal
870190 - Other,,0.88,0.88,8,,,,Nepal
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Nepal
870290 - Other,,12.40,12.40,5,,,,Nepal
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Nepal
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Nepal
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","38,666",10.00,10.00,3,,,,Nepal
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Nepal
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
870390 - Other,,10.00,10.00,2,,,,Nepal
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Nepal
870421 - - g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870423 - - g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870431 - - g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870432 - - g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries,,3.70,3.70,1,,,,Nepal
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Nepal
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Nepal
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Nepal
870590 - Other,,3.70,3.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,9.88,9.88,4,,,,Nepal
870710 - For the vehicles of heading No. 87.03,,4.50,4.50,2,,,,Nepal
870790 - Other,,4.50,4.50,2,,,,Nepal
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Nepal
870821 - - Safety seat belts,,3.75,3.75,2,,,,Nepal
870829 - - Other,,3.75,3.75,2,,,,Nepal
870831 - - Mounted brake linings,,4.00,4.00,3,,,,Nepal
870839 - - Other,,3.75,3.75,2,,,,Nepal
870840 - Gear boxes,,3.75,3.75,2,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Nepal
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Nepal
870880 - Suspension shock-absorbers,,3.75,3.75,2,,,,Nepal
870891 - - Radiators,,3.75,3.75,2,,,,Nepal
870892 - - Silencers and exhaust pipes,,3.75,3.75,2,,,,Nepal
870893 - - Clutches and parts thereof,,3.75,3.75,2,,,,Nepal
"870894 - - Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Nepal
870899 - - Other,111,3.60,3.60,5,,,,Nepal
870911 - - Electrical,,3.00,3.00,2,,,,Nepal
870919 - - Other,,3.00,3.00,2,,,,Nepal
870990 - Parts,,3.50,3.50,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,1.70,1.70,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871190 - Other,,6.00,6.00,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,15.00,15.00,3,,,,Nepal
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Nepal
871390 - Other,,0.00,0.00,1,,,,Nepal
871411 - - Saddles,,3.70,3.70,1,,,,Nepal
871419 - - Other,,3.70,3.70,1,,,,Nepal
871420 - Of invalid carriages,,0.00,0.00,1,,,,Nepal
"871491 - - Frames and forks, and parts thereof",,4.70,4.70,3,,,,Nepal
871492 - - Wheel rims and spokes,,4.70,4.70,2,,,,Nepal
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Nepal
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Nepal
871495 - - Saddles,,4.70,4.70,1,,,,Nepal
"871496 - - Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Nepal
871499 - - Other,"1,060",4.70,4.70,4,,,,Nepal
871500 Baby carriages and parts thereof,,2.70,2.70,2,,,,Nepal
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Nepal
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Nepal
871631 - - Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Nepal
871639 - - Other,,2.70,2.70,5,,,,Nepal
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Nepal
871680 - Other vehicles,,1.70,1.70,1,,,,Nepal
871690 - Parts,,1.70,1.70,4,,,,Nepal
,1999,"9,048",6.36,6.36,184,,,,Nepal
870110 - Pedestrian controlled tractors,,3.00,3.00,2,,,,Nepal
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Nepal
870130 - Track-laying tractors,,0.00,0.00,2,,,,Nepal
870190 - Other,,0.88,0.88,8,,,,Nepal
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Nepal
870290 - Other,,12.40,12.40,5,,,,Nepal
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,8.33,8.33,3,,,,Nepal
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Nepal
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,3,,,,Nepal
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Nepal
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Nepal
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
870390 - Other,,10.00,10.00,2,,,,Nepal
870410 - Dumpers designed for off-highway use,,0.00,0.00,3,,,,Nepal
870421 - - g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870423 - - g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870431 - - g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870432 - - g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries,,3.70,3.70,1,,,,Nepal
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Nepal
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Nepal
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Nepal
870590 - Other,,3.70,3.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,9.88,9.88,4,,,,Nepal
870710 - For the vehicles of heading No. 87.03,,4.50,4.50,2,,,,Nepal
870790 - Other,,4.50,4.50,2,,,,Nepal
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Nepal
870821 - - Safety seat belts,,3.75,3.75,2,,,,Nepal
870829 - - Other,,3.75,3.75,2,,,,Nepal
870831 - - Mounted brake linings,,4.00,4.00,3,,,,Nepal
870839 - - Other,,3.75,3.75,2,,,,Nepal
870840 - Gear boxes,,3.75,3.75,2,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Nepal
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Nepal
870880 - Suspension shock-absorbers,,3.75,3.75,2,,,,Nepal
870891 - - Radiators,,3.75,3.75,2,,,,Nepal
870892 - - Silencers and exhaust pipes,,3.75,3.75,2,,,,Nepal
870893 - - Clutches and parts thereof,,3.75,3.75,2,,,,Nepal
"870894 - - Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Nepal
870899 - - Other,"5,340",3.60,3.60,5,,,,Nepal
870911 - - Electrical,,3.00,3.00,2,,,,Nepal
870919 - - Other,,3.00,3.00,2,,,,Nepal
870990 - Parts,"1,844",3.50,3.50,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,1.70,1.70,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871190 - Other,,6.00,6.00,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","1,524",15.00,15.00,3,,,,Nepal
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Nepal
871390 - Other,,0.00,0.00,1,,,,Nepal
871411 - - Saddles,,3.70,3.70,1,,,,Nepal
871419 - - Other,,3.70,3.70,1,,,,Nepal
871420 - Of invalid carriages,,0.00,0.00,1,,,,Nepal
"871491 - - Frames and forks, and parts thereof",,4.70,4.70,3,,,,Nepal
871492 - - Wheel rims and spokes,,4.70,4.70,2,,,,Nepal
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Nepal
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Nepal
871495 - - Saddles,,4.70,4.70,1,,,,Nepal
"871496 - - Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Nepal
871499 - - Other,,4.70,4.70,4,,,,Nepal
871500 Baby carriages and parts thereof,,2.70,2.70,2,,,,Nepal
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Nepal
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,2,,,,Nepal
871631 - - Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Nepal
871639 - - Other,,2.70,2.70,5,,,,Nepal
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Nepal
871680 - Other vehicles,341,1.70,1.70,1,,,,Nepal
871690 - Parts,,1.70,1.70,4,,,,Nepal
,1998,"9,288",6.83,6.83,185,,,,Nepal
870110 - Pedestrian controlled tractors,,3.30,3.30,2,,,,Nepal
870120 - Road tractors for semi-trailers,,16.80,16.80,2,,,,Nepal
870130 - Track-laying tractors,,1.10,1.10,2,,,,Nepal
870190 - Other,,2.38,2.38,9,,,,Nepal
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.50,13.50,4,,,,Nepal
870290 - Other,,12.90,12.90,5,,,,Nepal
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,8.50,8.50,3,,,,Nepal
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Nepal
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,3,,,,Nepal
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Nepal
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Nepal
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
870390 - Other,,10.25,10.25,2,,,,Nepal
870410 - Dumpers designed for off-highway use,,2.20,2.20,3,,,,Nepal
870421 - - g.v.w. not exceeding 5 tonnes,,13.66,13.66,5,,,,Nepal
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.97,15.97,3,,,,Nepal
870423 - - g.v.w. exceeding 20 tonnes,,15.97,15.97,3,,,,Nepal
870431 - - g.v.w. not exceeding 5 tonnes,,13.66,13.66,5,,,,Nepal
870432 - - g.v.w. exceeding 5 tonnes,,15.97,15.97,3,,,,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries,,4.20,4.20,1,,,,Nepal
870520 - Mobile drilling derricks,,4.20,4.20,1,,,,Nepal
870530 - Fire fighting vehicles,,4.20,4.20,1,,,,Nepal
870540 - Concrete-mixer lorries,,4.20,4.20,1,,,,Nepal
870590 - Other,,4.20,4.20,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,10.25,10.25,4,,,,Nepal
870710 - For the vehicles of heading No. 87.03,,5.20,5.20,2,,,,Nepal
870790 - Other,,5.20,5.20,2,,,,Nepal
870810 - Bumpers and parts thereof,,4.20,4.20,2,,,,Nepal
870821 - - Safety seat belts,,4.20,4.20,2,,,,Nepal
870829 - - Other,,4.20,4.20,2,,,,Nepal
870831 - - Mounted brake linings,,4.47,4.47,3,,,,Nepal
870839 - - Other,,4.20,4.20,2,,,,Nepal
870840 - Gear boxes,,4.20,4.20,2,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,4.20,4.20,2,,,,Nepal
870860 - Non-driving axles and parts thereof,,4.47,4.47,3,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,4.20,4.20,4,,,,Nepal
870880 - Suspension shock-absorbers,,4.20,4.20,2,,,,Nepal
870891 - - Radiators,,4.20,4.20,2,,,,Nepal
870892 - - Silencers and exhaust pipes,,4.20,4.20,2,,,,Nepal
870893 - - Clutches and parts thereof,,4.20,4.20,2,,,,Nepal
"870894 - - Steering wheels, steering columns and steering boxes",,4.20,4.20,2,,,,Nepal
870899 - - Other,"9,179",4.20,4.20,5,,,,Nepal
870911 - - Electrical,,3.40,3.40,2,,,,Nepal
870919 - - Other,,3.40,3.40,2,,,,Nepal
870990 - Parts,,3.90,3.90,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,2.10,2.10,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.20,8.20,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.20,8.20,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.60,6.60,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.60,6.60,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.60,6.60,1,,,,Nepal
871190 - Other,,6.60,6.60,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,15.40,15.40,3,,,,Nepal
871310 - Not mechanically propelled,,1.00,1.00,1,,,,Nepal
871390 - Other,,1.00,1.00,1,,,,Nepal
871411 - - Saddles,,4.20,4.20,1,,,,Nepal
871419 - - Other,109,4.20,4.20,1,,,,Nepal
871420 - Of invalid carriages,,1.60,1.60,1,,,,Nepal
"871491 - - Frames and forks, and parts thereof",,5.40,5.40,3,,,,Nepal
871492 - - Wheel rims and spokes,,5.40,5.40,2,,,,Nepal
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,5.40,5.40,2,,,,Nepal
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,5.40,5.40,3,,,,Nepal
871495 - - Saddles,,5.40,5.40,1,,,,Nepal
"871496 - - Pedals and crank-gear, and parts thereof",,5.40,5.40,3,,,,Nepal
871499 - - Other,,5.40,5.40,4,,,,Nepal
871500 Baby carriages and parts thereof,,3.10,3.10,2,,,,Nepal
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,3.20,3.20,5,,,,Nepal
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,3.20,3.20,2,,,,Nepal
871631 - - Tanker trailers and tanker semi-trailers,,3.20,3.20,1,,,,Nepal
871639 - - Other,,3.20,3.20,5,,,,Nepal
871640 - Other trailers and semi-trailers,,3.20,3.20,1,,,,Nepal
871680 - Other vehicles,,2.20,2.20,1,,,,Nepal
871690 - Parts,,2.20,2.20,4,,,,Nepal
,1997,,7.33,7.33,185,,,,Nepal
870110 - Pedestrian controlled tractors,,3.60,3.60,2,,,,Nepal
870120 - Road tractors for semi-trailers,,17.60,17.60,2,,,,Nepal
870130 - Track-laying tractors,,2.20,2.20,2,,,,Nepal
870190 - Other,,3.98,3.98,9,,,,Nepal
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,14.00,14.00,4,,,,Nepal
870290 - Other,,13.40,13.40,5,,,,Nepal
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,8.67,8.67,3,,,,Nepal
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Nepal
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,3,,,,Nepal
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Nepal
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Nepal
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
870390 - Other,,10.50,10.50,2,,,,Nepal
870410 - Dumpers designed for off-highway use,,4.40,4.40,3,,,,Nepal
870421 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,Nepal
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,16.07,16.07,3,,,,Nepal
870423 - - g.v.w. exceeding 20 tonnes,,16.07,16.07,3,,,,Nepal
870431 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,Nepal
870432 - - g.v.w. exceeding 5 tonnes,,16.07,16.07,3,,,,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries,,4.70,4.70,1,,,,Nepal
870520 - Mobile drilling derricks,,4.70,4.70,1,,,,Nepal
870530 - Fire fighting vehicles,,4.70,4.70,1,,,,Nepal
870540 - Concrete-mixer lorries,,4.70,4.70,1,,,,Nepal
870590 - Other,,4.70,4.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,10.60,10.60,4,,,,Nepal
870710 - For the vehicles of heading No. 87.03,,5.90,5.90,2,,,,Nepal
870790 - Other,,5.90,5.90,2,,,,Nepal
870810 - Bumpers and parts thereof,,4.65,4.65,2,,,,Nepal
870821 - - Safety seat belts,,4.65,4.65,2,,,,Nepal
870829 - - Other,,4.65,4.65,2,,,,Nepal
870831 - - Mounted brake linings,,4.93,4.93,3,,,,Nepal
870839 - - Other,,4.65,4.65,2,,,,Nepal
870840 - Gear boxes,,4.65,4.65,2,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,4.65,4.65,2,,,,Nepal
870860 - Non-driving axles and parts thereof,,4.93,4.93,3,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,4.65,4.65,4,,,,Nepal
870880 - Suspension shock-absorbers,,4.65,4.65,2,,,,Nepal
870891 - - Radiators,,4.65,4.65,2,,,,Nepal
870892 - - Silencers and exhaust pipes,,4.65,4.65,2,,,,Nepal
870893 - - Clutches and parts thereof,,4.65,4.65,2,,,,Nepal
"870894 - - Steering wheels, steering columns and steering boxes",,4.65,4.65,2,,,,Nepal
870899 - - Other,,4.80,4.80,5,,,,Nepal
870911 - - Electrical,,3.75,3.75,2,,,,Nepal
870919 - - Other,,3.75,3.75,2,,,,Nepal
870990 - Parts,,4.20,4.20,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,2.50,2.50,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.40,8.40,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.40,8.40,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,7.20,7.20,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,7.20,7.20,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,7.20,7.20,1,,,,Nepal
871190 - Other,,7.20,7.20,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,15.80,15.80,3,,,,Nepal
871310 - Not mechanically propelled,,2.00,2.00,1,,,,Nepal
871390 - Other,,2.00,2.00,1,,,,Nepal
871411 - - Saddles,,4.60,4.60,1,,,,Nepal
871419 - - Other,,4.60,4.60,1,,,,Nepal
871420 - Of invalid carriages,,3.20,3.20,1,,,,Nepal
"871491 - - Frames and forks, and parts thereof",,6.00,6.00,3,,,,Nepal
871492 - - Wheel rims and spokes,,6.00,6.00,2,,,,Nepal
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,6.00,6.00,2,,,,Nepal
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,6.00,6.00,3,,,,Nepal
871495 - - Saddles,,6.00,6.00,1,,,,Nepal
"871496 - - Pedals and crank-gear, and parts thereof",,6.00,6.00,3,,,,Nepal
